#,prefix,name,id,type,enumerations,substitutionGroup,balance,periodType,abstract,nillable,typedDomainRef,ext. enum domain,ext. enum linkrole,ext. enum headUsable,comment
1001,dart,PurchaseOfOtherNonCurrentFinancialAssets,dart_PurchaseOfOtherNonCurrentFinancialAssets,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1002,dart,PurchaseOfNonCurrentAvailableForSaleFinancialAssets,dart_PurchaseOfNonCurrentAvailableForSaleFinancialAssets,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1003,dart,PurchaseOfNonCurrentFinancialAssetsHeldToMaturity,dart_PurchaseOfNonCurrentFinancialAssetsHeldToMaturity,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1004,dart,PurchaseOfNonCurrentFairValueFinancialAsset,dart_PurchaseOfNonCurrentFairValueFinancialAsset,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1005,dart,PurchaseOfLongTermLoansAndReceivables,dart_PurchaseOfLongTermLoansAndReceivables,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1006,dart,IncreaseInLoans,dart_IncreaseInLoans,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1007,dart,PurchaseOfLongTermFinancialInstruments,dart_PurchaseOfLongTermFinancialInstruments,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1008,dart,PurchaseOfOtherCurrentFinancialAssets,dart_PurchaseOfOtherCurrentFinancialAssets,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1009,dart,PurchaseOfCurrentAvailableForSaleFinancialAssets,dart_PurchaseOfCurrentAvailableForSaleFinancialAssets,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1010,dart,PurchaseOfCurrentFinancialAssetsHeldToMaturity,dart_PurchaseOfCurrentFinancialAssetsHeldToMaturity,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1011,dart,PurchaseOfCurrentFairValueFinancialAsset,dart_PurchaseOfCurrentFairValueFinancialAsset,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1012,dart,PurchaseOfShortTermLoansAndReceivables,dart_PurchaseOfShortTermLoansAndReceivables,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1013,dart,PurchaseOfShortTermFinancialInstruments,dart_PurchaseOfShortTermFinancialInstruments,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1014,dart,PurchaseOfOtherFinancialAssets,dart_PurchaseOfOtherFinancialAssets,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1015,dart,PurchaseOfFinancialAssetsHeldToMaturity,dart_PurchaseOfFinancialAssetsHeldToMaturity,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1016,dart,PurchaseOfFairValueFinancialAsset,dart_PurchaseOfFairValueFinancialAsset,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1017,dart,PurchaseOfLoansAndReceivables,dart_PurchaseOfLoansAndReceivables,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1018,dart,PurchaseOfFinancialInstruments,dart_PurchaseOfFinancialInstruments,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1019,dart,PurchaseOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,dart_PurchaseOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1020,dart,PurchaseOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,dart_PurchaseOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1021,dart,PurchaseOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForDistributionToOwners,dart_PurchaseOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForDistributionToOwners,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1022,dart,PurchaseOfLiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,dart_PurchaseOfLiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1023,dart,PurchaseOfInvestmentsInSubsidiariesJointVenturesAndAssociates,dart_PurchaseOfInvestmentsInSubsidiariesJointVenturesAndAssociates,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1024,dart,PurchaseOfInvestmentsInSubsidiaries,dart_PurchaseOfInvestmentsInSubsidiaries,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1025,dart,PurchaseOfInvestmentsInJointVentures,dart_PurchaseOfInvestmentsInJointVentures,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1026,dart,PurchaseOfInvestmentsInAssociates,dart_PurchaseOfInvestmentsInAssociates,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1027,dart,RepaymentOfGovernmentGrantsClassifiedAsInvestingActivities,dart_RepaymentOfGovernmentGrantsClassifiedAsInvestingActivities,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1028,dart,CashPaymentsForDiscontinuedOperations,dart_CashPaymentsForDiscontinuedOperations,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1029,dart,CashReceiptsFromDiscontinuedOperations,dart_CashReceiptsFromDiscontinuedOperations,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1030,dart,ProceedsFromIssuingConvertibleBonds,dart_ProceedsFromIssuingConvertibleBonds,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1031,dart,RepaymentOfConvertibleBonds,dart_RepaymentOfConvertibleBonds,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1032,dart,ProceedsFromStockRedemption,dart_ProceedsFromStockRedemption,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1033,dart,PaymentForStockRedemption,dart_PaymentForStockRedemption,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1034,dart,PaymentForStockIssueCost,dart_PaymentForStockIssueCost,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1035,dart,ProceedsFromShortTermBorrowings,dart_ProceedsFromShortTermBorrowings,xbrli:monetaryItemType,,xbrli:item,debit,duration,false,true,,,,,
1036,dart,RepaymentsOfShortTermBorrowings,dart_RepaymentsOfShortTermBorrowings,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1037,dart,ProceedsFromLongTermBorrowings,dart_ProceedsFromLongTermBorrowings,xbrli:monetaryItemType,,xbrli:item,debit,duration,false,true,,,,,
1038,dart,RepaymentsOfLongTermBorrowings,dart_RepaymentsOfLongTermBorrowings,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1039,dart,ProceedsFromBonds,dart_ProceedsFromBonds,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1040,dart,RepaymentsOfBonds,dart_RepaymentsOfBonds,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1041,dart,ProceedsFromConvertibleBonds,dart_ProceedsFromConvertibleBonds,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1042,dart,RepaymentsOfConvertibleBonds,dart_RepaymentsOfConvertibleBonds,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1043,dart,ProceedsFromBondWithWarrant,dart_ProceedsFromBondWithWarrant,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1044,dart,RepaymentsOfBondWithWarrant,dart_RepaymentsOfBondWithWarrant,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1045,dart,ProceedsFromExchangeableBond,dart_ProceedsFromExchangeableBond,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1046,dart,RepaymentsOfExchangeableBond,dart_RepaymentsOfExchangeableBond,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1047,dart,PaymentForBondIssueExpenses,dart_PaymentForBondIssueExpenses,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1048,dart,ProceedsFromExerciseOfConvertibleRightOrWarrant,dart_ProceedsFromExerciseOfConvertibleRightOrWarrant,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1049,dart,ProceedsFromExerciseOfShareOptions,dart_ProceedsFromExerciseOfShareOptions,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1050,dart,AcquisitionOfTreasuryShares,dart_AcquisitionOfTreasuryShares,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1051,dart,DispositionOfTreasuryShares,dart_DispositionOfTreasuryShares,xbrli:monetaryItemType,,xbrli:item,debit,duration,false,true,,,,,
1052,dart,ProceedsFromFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,dart_ProceedsFromFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1053,dart,RepaymentForGovernmentGrantsClassifiedAsFinancingActivities,dart_RepaymentForGovernmentGrantsClassifiedAsFinancingActivities,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1054,dart,IncreaseInGuaranteeDepositsAsFinancialActivities,dart_IncreaseInGuaranteeDepositsAsFinancialActivities,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1055,dart,DecreaseInGuaranteeDepositsAsFinancialActivities,dart_DecreaseInGuaranteeDepositsAsFinancialActivities,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1056,dart,ProceedsFromConsolidatedCapitalTransactions,dart_ProceedsFromConsolidatedCapitalTransactions,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1057,dart,PaymentForConsolidatedCapitalTransactions,dart_PaymentForConsolidatedCapitalTransactions,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1058,dart,ClassesOfCashReceiptsFromOperatingActivities,dart_ClassesOfCashReceiptsFromOperatingActivities,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1059,dart,CancelReceiptsFromSalesOfGoodsAndRenderingOfServices,dart_CancelReceiptsFromSalesOfGoodsAndRenderingOfServices,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1060,dart,CancelReceiptsFromRoyaltiesFeesCommissionsAndOtherRevenue,dart_CancelReceiptsFromRoyaltiesFeesCommissionsAndOtherRevenue,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1061,dart,ClassesOfCashPaymentsFromOperatingActivities,dart_ClassesOfCashPaymentsFromOperatingActivities,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1062,dart,CancelPaymentsToSuppliersForGoodsAndServices,dart_CancelPaymentsToSuppliersForGoodsAndServices,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1063,dart,NetCashflowsFromUsedInOperations,dart_NetCashflowsFromUsedInOperations,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1064,dart,OtherInflowsOfCashClassifiedAsOperatingActivities,dart_OtherInflowsOfCashClassifiedAsOperatingActivities,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1065,dart,OtherOutflowsOfCashClassifiedAsOperatingActivities,dart_OtherOutflowsOfCashClassifiedAsOperatingActivities,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1066,dart,CancelProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,dart_CancelProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1067,dart,CancelPurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,dart_CancelPurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1068,dart,CapitalSurplusMember,dart_CapitalSurplusMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
1069,dart,ElementsOfOtherStockholdersEquityMember,dart_ElementsOfOtherStockholdersEquityMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
1070,dart,OtherComprehensiveIncomeLossAccumulatedAmountMember,dart_OtherComprehensiveIncomeLossAccumulatedAmountMember,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
1071,dart,BonusIssue,dart_BonusIssue,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1072,dart,StockRedemption,dart_StockRedemption,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1073,dart,StockRedemptionWithoutRefund,dart_StockRedemptionWithoutRefund,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1074,dart,CompoundFinancialInstrumentIssue,dart_CompoundFinancialInstrumentIssue,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1075,dart,CompoundFinancialInstrumentRedemption,dart_CompoundFinancialInstrumentRedemption,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1076,dart,CompoundFinancialInstrumentConversion,dart_CompoundFinancialInstrumentConversion,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1077,dart,CompoundFinancialInstrumentDividendInterest,dart_CompoundFinancialInstrumentDividendInterest,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1078,dart,StockDividends,dart_StockDividends,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1079,dart,DividendfromFinancialGuaranteeContract,dart_DividendfromFinancialGuaranteeContract,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1080,dart,UnissuedStockDividends,dart_UnissuedStockDividends,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1081,dart,ReclassificationAdjustments,dart_ReclassificationAdjustments,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1082,dart,TreasuryShareTransactions,dart_TreasuryShareTransactions,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1083,dart,AppropriationTransferReservationOfRetainedEarnings,dart_AppropriationTransferReservationOfRetainedEarnings,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1084,dart,ChangesInConsolidatedCompanies,dart_ChangesInConsolidatedCompanies,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1085,dart,PurchaseDispostionOfAssociatesOrJointVenture,dart_PurchaseDispostionOfAssociatesOrJointVenture,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1086,dart,IncreaseDecreaseThroughBusinessCombinations,dart_IncreaseDecreaseThroughBusinessCombinations,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1087,dart,SpinoffOrDropdown,dart_SpinoffOrDropdown,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1088,dart,IntercompanyAcquisition,dart_IntercompanyAcquisition,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1089,dart,DebtForEquitySwaps,dart_DebtForEquitySwaps,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1090,dart,SubscriptionOnNewStocks,dart_SubscriptionOnNewStocks,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1091,dart,PurchaseDisposalsOfOddShares,dart_PurchaseDisposalsOfOddShares,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1092,dart,ChangesInForeignExchangeRates,dart_ChangesInForeignExchangeRates,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1093,dart,OtherTransactions,dart_OtherTransactions,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1094,dart,CashAndCashEquivalentsAtBeginningOfPeriodCf,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,xbrli:monetaryItemType,,xbrli:item,debit,instant,false,true,,,,,
1095,dart,CashAndCashEquivalentsAtEndOfPeriodCf,dart_CashAndCashEquivalentsAtEndOfPeriodCf,xbrli:monetaryItemType,,xbrli:item,debit,instant,,true,,,,,
1096,dart,EquityAtBeginningOfPeriod,dart_EquityAtBeginningOfPeriod,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1097,dart,AdjustmentsForOtherReversalsOfProvisions,dart_AdjustmentsForOtherReversalsOfProvisions,xbrli:monetaryItemType,,xbrli:item,credit,duration,false,true,,,,,
1098,dart,GovernmentGrantsInvestmentProperty,dart_GovernmentGrantsInvestmentProperty,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
1099,dart,AccumulatedDepreciationInvestmentProperty,dart_AccumulatedDepreciationInvestmentProperty,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
1100,dart,AccumulatedImpairmentLossInvestmentProperty,dart_AccumulatedImpairmentLossInvestmentProperty,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
1101,dart,AccumulatedImpairmentLossGoodwillGross,dart_AccumulatedImpairmentLossGoodwillGross,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
1102,dart,ReserveOfLossesFromInvestmentsInEquityInstruments,dart_ReserveOfLossesFromInvestmentsInEquityInstruments,xbrli:monetaryItemType,,xbrli:item,debit,instant,,true,,,,,
1103,dart,ReserveOfGainsFromInvestmentsInEquityInstruments,dart_ReserveOfGainsFromInvestmentsInEquityInstruments,xbrli:monetaryItemType,,xbrli:item,credit,instant,,true,,,,,
1104,dart,ImpairmentGainAndReversalOfImpairmentLossDeterminedInAccordanceWithIFRS9,dart_ImpairmentGainAndReversalOfImpairmentLossDeterminedInAccordanceWithIFRS9,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1105,dart,GainsArisingFromDifferenceBetweenPreviousAmortisedCostAndFairValueOfFinancialAssetsReclassifiedOutOfAmortisedCostIntoFairValueThroughProfitOrLossMeasurementCategory,dart_GainsArisingFromDifferenceBetweenPreviousAmortisedCostAndFairValueOfFinancialAssetsReclassifiedOutOfAmortisedCostIntoFairValueThroughProfitOrLossMeasurementCategory,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1106,dart,CumulativeGainPreviouslyRecognisedInOtherComprehensiveIncomeArisingFromReclassificationOfFinancialAssetsOutOfFairValueThroughOtherComprehensiveIncomeIntoFairValueThroughProfitOrLossMeasurementCategory,dart_CumulativeGainPreviouslyRecognisedInOtherComprehensiveIncomeArisingFromReclassificationOfFinancialAssetsOutOfFairValueThroughOtherComprehensiveIncomeIntoFairValueThroughProfitOrLossMeasurementCategory,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1107,dart,HedgingGainsForHedgeOfGroupOfItemsWithOffsettingRiskPositions,dart_HedgingGainsForHedgeOfGroupOfItemsWithOffsettingRiskPositions,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1108,dart,ImpairmentLossDeterminedInAccordanceWithIFRS9,dart_ImpairmentLossDeterminedInAccordanceWithIFRS9,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1109,dart,LossesArisingFromDifferenceBetweenPreviousAmortisedCostAndFairValueOfFinancialAssetsReclassifiedOutOfAmortisedCostIntoFairValueThroughProfitOrLossMeasurementCategory,dart_LossesArisingFromDifferenceBetweenPreviousAmortisedCostAndFairValueOfFinancialAssetsReclassifiedOutOfAmortisedCostIntoFairValueThroughProfitOrLossMeasurementCategory,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1110,dart,CumulativeLossPreviouslyRecognisedInOtherComprehensiveIncomeArisingFromReclassificationOfFinancialAssetsOutOfFairValueThroughOtherComprehensiveIncomeIntoFairValueThroughProfitOrLossMeasurementCategory,dart_CumulativeLossPreviouslyRecognisedInOtherComprehensiveIncomeArisingFromReclassificationOfFinancialAssetsOutOfFairValueThroughOtherComprehensiveIncomeIntoFairValueThroughProfitOrLossMeasurementCategory,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1111,dart,HedgingLossesForHedgeOfGroupOfItemsWithOffsettingRiskPositions,dart_HedgingLossesForHedgeOfGroupOfItemsWithOffsettingRiskPositions,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
1112,dart,ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,dart_ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1113,dart,ChangesInReserveOfGainsAndLossesOnHedgingInstrumentsThatHedgeInvestmentsInEquityInstruments,dart_ChangesInReserveOfGainsAndLossesOnHedgingInstrumentsThatHedgeInvestmentsInEquityInstruments,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1114,dart,ChangesInReserveOfGainsAndLossesFromInvestmentsInEquityInstruments,dart_ChangesInReserveOfGainsAndLossesFromInvestmentsInEquityInstruments,xbrli:monetaryItemType,,xbrli:item,credit,duration,,true,,,,,
1115,dart,ConsolidatedAndSeparateFinancialStatementsTable,dart_ConsolidatedAndSeparateFinancialStatementsTable,xbrli:stringItemType,,xbrldt:hypercubeItem,,duration,true,true,,,,,
1116,dart,ConsolidatedAndSeparateFinancialStatementsDomain,dart_ConsolidatedAndSeparateFinancialStatementsDomain,nonnum:domainItemType,,xbrli:item,,duration,true,true,,,,,
1117,dart,ExpenseFromSharebasedPaymentTransactionsWithEmployeesSellingGeneralAdministrativeExpenses,dart_ExpenseFromSharebasedPaymentTransactionsWithEmployeesSellingGeneralAdministrativeExpenses,xbrli:monetaryItemType,,xbrli:item,debit,duration,,true,,,,,
